grupo,selecao,status_lista,tipo_lista,data_anuncio,posicao,jogador,clube,fonte,observacao
F,Tunisia,PUBLICADA,final,2026-05-15,Meio-campista,Hannibal Mejbri,Burnley,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
F,Tunisia,PUBLICADA,final,2026-05-15,Meio-campista,Mortadha Ben Ouanes,Kasımpaşa,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
F,Tunisia,PUBLICADA,final,2026-05-15,Meio-campista,Rani Khedira,Union Berlin,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
F,Tunisia,PUBLICADA,final,2026-05-15,Atacante,Elias Achouri,Copenhagen,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
F,Tunisia,PUBLICADA,final,2026-05-15,Atacante,Elias Saad,Hannover 96,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
F,Tunisia,PUBLICADA,final,2026-05-15,Atacante,Elias Saad,Hannover 96,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
F,Tunisia,PUBLICADA,final,2026-05-15,Atacante,Firas Chaouat,Club Africain,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
F,Tunisia,PUBLICADA,final,2026-05-15,Atacante,Hazem Mastouri,Dynamo Makhachkala,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
F,Tunisia,PUBLICADA,final,2026-05-15,Atacante,Ismaël Gharbi,Augsburg,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
F,Tunisia,PUBLICADA,final,2026-05-15,Atacante,Khalil Ayari,Paris Saint-Germain,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
F,Tunisia,PUBLICADA,final,2026-05-15,Atacante,Rayan Elloumi,Vancouver Whitecaps,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
F,Tunisia,PUBLICADA,final,2026-05-15,Atacante,Sebastian Tounekti,Celtic,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Belgium,PUBLICADA,final,2026-05-15,Goleiro,Mike Penders,Chelsea,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Belgium,PUBLICADA,final,2026-05-15,Goleiro,Senne Lammens,Manchester United,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Belgium,PUBLICADA,final,2026-05-15,Goleiro,Thibaut Courtois,Real Madrid,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Belgium,PUBLICADA,final,2026-05-15,Defensor,Arthur Theate,Eintracht Frankfurt,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Belgium,PUBLICADA,final,2026-05-15,Defensor,Brandon Mechele,Club Brugge,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Belgium,PUBLICADA,final,2026-05-15,Defensor,Joaquin Seys,Club Brugge,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Belgium,PUBLICADA,final,2026-05-15,Defensor,Koni De Winter,AC Milan,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Belgium,PUBLICADA,final,2026-05-15,Defensor,Maxim De Cuyper,Brighton & Hove Albion,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Belgium,PUBLICADA,final,2026-05-15,Defensor,Nathan Ngoy,Lille,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Belgium,PUBLICADA,final,2026-05-15,Defensor,Thomas Meunier,Lille,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Belgium,PUBLICADA,final,2026-05-15,Defensor,Timothy Castagne,Fulham,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Belgium,PUBLICADA,final,2026-05-15,Defensor,Zeno Debast,Sporting CP,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Belgium,PUBLICADA,final,2026-05-15,Meio-campista,Amadou Onana,Aston Villa,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Belgium,PUBLICADA,final,2026-05-15,Meio-campista,Axel Witsel,Girona,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Belgium,PUBLICADA,final,2026-05-15,Meio-campista,Hans Vanaken,Club Brugge,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Belgium,PUBLICADA,final,2026-05-15,Meio-campista,Kevin De Bruyne,Napoli,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Belgium,PUBLICADA,final,2026-05-15,Meio-campista,Nicolas Raskin,Rangers,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Belgium,PUBLICADA,final,2026-05-15,Meio-campista,Youri Tielemans,Aston Villa,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Belgium,PUBLICADA,final,2026-05-15,Atacante,Alexis Saelemaekers,AC Milan,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Belgium,PUBLICADA,final,2026-05-15,Atacante,Charles De Ketelaere,Atalanta,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Belgium,PUBLICADA,final,2026-05-15,Atacante,Diego Moreira,Strasbourg,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Belgium,PUBLICADA,final,2026-05-15,Atacante,Dodi Lukebakio,Benfica,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Belgium,PUBLICADA,final,2026-05-15,Atacante,Jérémy Doku,Manchester City,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Belgium,PUBLICADA,final,2026-05-15,Atacante,Leandro Trossard,Arsenal,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Belgium,PUBLICADA,final,2026-05-15,Atacante,Matias Fernandez-Pardo,Lille,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Belgium,PUBLICADA,final,2026-05-15,Atacante,Romelu Lukaku,Napoli,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Egypt,PUBLICADA,provisional,2026-05-21,Goleiro,El Mahdi Soliman,Zamalek,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Egypt,PUBLICADA,provisional,2026-05-21,Goleiro,Mohamed Alaa,El Gouna,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Egypt,PUBLICADA,provisional,2026-05-21,Goleiro,Mohamed El Shenawy,Al Ahly,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Egypt,PUBLICADA,provisional,2026-05-21,Goleiro,Mostafa Shobeir,Al Ahly,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Egypt,PUBLICADA,provisional,2026-05-21,Defensor,Ahmed Fatouh,Zamalek,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Egypt,PUBLICADA,provisional,2026-05-21,Defensor,Hamdy Fathy,Al Wakrah,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Egypt,PUBLICADA,provisional,2026-05-21,Defensor,Hossam Abdelmaguid,Zamalek,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Egypt,PUBLICADA,provisional,2026-05-21,Defensor,Karim Hafez,Pyramids,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Egypt,PUBLICADA,provisional,2026-05-21,Defensor,Mohamed Abdelmonemn,Nice,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Egypt,PUBLICADA,provisional,2026-05-21,Defensor,Mohamed Hany,Al Ahly,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Egypt,PUBLICADA,provisional,2026-05-21,Defensor,Rami Rabia,Al Ain,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Egypt,PUBLICADA,provisional,2026-05-21,Defensor,Tarek Alaa,Zed,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Egypt,PUBLICADA,provisional,2026-05-21,Defensor,Yasser Ibrahim,Al Ahly,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Egypt,PUBLICADA,provisional,2026-05-21,Meio-campista,Ahmed Zizo,Al Ahly,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Egypt,PUBLICADA,provisional,2026-05-21,Meio-campista,Emam Ashour,Al Ahly,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Egypt,PUBLICADA,provisional,2026-05-21,Meio-campista,Haissem Hassan,Real Ovideo,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Egypt,PUBLICADA,provisional,2026-05-21,Meio-campista,Ibrahim Adel,Nordsjaelland,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Egypt,PUBLICADA,provisional,2026-05-21,Meio-campista,Mahmoud Saber,Zed,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Egypt,PUBLICADA,provisional,2026-05-21,Meio-campista,Mahmoud Trezeguet,Al Ahly,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Egypt,PUBLICADA,provisional,2026-05-21,Meio-campista,Marwan Ateya,Al Ahly,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Egypt,PUBLICADA,provisional,2026-05-21,Meio-campista,Mohanad Lasheen,Pyramids,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Egypt,PUBLICADA,provisional,2026-05-21,Meio-campista,Mostafa Ziko,Pyramids,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Egypt,PUBLICADA,provisional,2026-05-21,Meio-campista,Nabil Emad,Al Najma,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Egypt,PUBLICADA,provisional,2026-05-21,Atacante,Aqtay Abdallah,Enppi,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Egypt,PUBLICADA,provisional,2026-05-21,Atacante,Hamza Abdelkarim,Barcelona,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Egypt,PUBLICADA,provisional,2026-05-21,Atacante,Mohamed Salah,Liverpool,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Egypt,PUBLICADA,provisional,2026-05-21,Atacante,Omar Marmoush,Manchester City,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Iran,PUBLICADA,provisional,2026-05-18,Goleiro,Alireza Beiranvand,Tractor,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Iran,PUBLICADA,provisional,2026-05-18,Goleiro,Hossein Hosseini,Sepahan,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Iran,PUBLICADA,provisional,2026-05-18,Goleiro,Mohammed Khalifeh,Aluminium Arak,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Iran,PUBLICADA,provisional,2026-05-18,Goleiro,Payam Niazmand,Persepolis,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Iran,PUBLICADA,provisional,2026-05-18,Defensor,Ali Nemati Omid Noorafkan,Foolad,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Iran,PUBLICADA,provisional,2026-05-18,Defensor,Danial Eiri,Malavan,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Iran,PUBLICADA,provisional,2026-05-18,Defensor,Ehsan Hajsafi,Sepahan,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Iran,PUBLICADA,provisional,2026-05-18,Defensor,Hossein Kanaani,Persepolis,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Iran,PUBLICADA,provisional,2026-05-18,Defensor,Milad Mohammadi,Persepolis,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Iran,PUBLICADA,provisional,2026-05-18,Defensor,Ramin Rezaeian,Foolad,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Iran,PUBLICADA,provisional,2026-05-18,Defensor,Saleh Hardani,Esteghlal,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Iran,PUBLICADA,provisional,2026-05-18,Defensor,Shoka Khalilzadeh,Tractor,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Iran,PUBLICADA,provisional,2026-05-18,Meio-campista,Alireza Jahanbakhsh,Dender,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Iran,PUBLICADA,provisional,2026-05-18,Meio-campista,Amir Mohammad Razzaghinia,Esteghlal,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Iran,PUBLICADA,provisional,2026-05-18,Meio-campista,Aria Yousefi,Sepahan,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Iran,PUBLICADA,provisional,2026-05-18,Meio-campista,Mehdi Ghaedi,Al-Nasr,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Iran,PUBLICADA,provisional,2026-05-18,Meio-campista,Mehdi Torabi,Tractor,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Iran,PUBLICADA,provisional,2026-05-18,Meio-campista,Mohammad Ghorbani,Al-Wahda,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Iran,PUBLICADA,provisional,2026-05-18,Meio-campista,Mohammad Mohebi,Rostovv,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Iran,PUBLICADA,provisional,2026-05-18,Meio-campista,Rouzbeh Cheshmi,Esteghlal,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Iran,PUBLICADA,provisional,2026-05-18,Meio-campista,Saeid Ezatolahi,Shabab Al-Ahli,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Iran,PUBLICADA,provisional,2026-05-18,Meio-campista,Saman Ghoddos,Kalba,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Iran,PUBLICADA,provisional,2026-05-18,Atacante,Ali Alipour,Persepolis,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Iran,PUBLICADA,provisional,2026-05-18,Atacante,Amirhossein Hosseinzadeh,Tractor,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Iran,PUBLICADA,provisional,2026-05-18,Atacante,Amirhossein Mahmoudi,Persepolis,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Iran,PUBLICADA,provisional,2026-05-18,Atacante,Dennis Dargahi,Standard Liege,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Iran,PUBLICADA,provisional,2026-05-18,Atacante,Hadi Habibinejad,Chadormalou,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Iran,PUBLICADA,provisional,2026-05-18,Atacante,Kasra Taheri,Paykan,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,Iran,PUBLICADA,provisional,2026-05-18,Atacante,Mehdi Taremi,Olympiacos,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,New Zealand,PUBLICADA,final,2026-05-14,Goleiro,Alex Paulsen,Lechia Gdańsk,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,New Zealand,PUBLICADA,final,2026-05-14,Goleiro,Max Crocombe,Millwall,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,New Zealand,PUBLICADA,final,2026-05-14,Goleiro,Michael Woud,Auckland FC,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,New Zealand,PUBLICADA,final,2026-05-14,Defensor,Callan Elliot,Auckland FC,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,New Zealand,PUBLICADA,final,2026-05-14,Defensor,Finn Surman,Portland Timbers,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,New Zealand,PUBLICADA,final,2026-05-14,Defensor,Francis De Vries,Auckland FC,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,New Zealand,PUBLICADA,final,2026-05-14,Defensor,Liberato Cacace,Wrexham,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,New Zealand,PUBLICADA,final,2026-05-14,Defensor,Michael Boxall,Minnesota United,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,New Zealand,PUBLICADA,final,2026-05-14,Defensor,Nando Pijnaker,Auckland FC,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
G,New Zealand,PUBLICADA,final,2026-05-14,Defensor,Tim Payne,Wellington Phoenix,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
